route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
M96,MV_A7-Weekday,MV_A7-Weekday-042400_M96_4,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-042900_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-043400_M96_10,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-043500_M96_11,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-043900_M96_1,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-044300_M96_5,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-044700_M96_3,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-045100_M96_12,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-045500_M96_6,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-045500_M96_13,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-045900_M96_15,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-046300_M96_7,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-046700_M96_X01,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-047000_M96_14,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-047100_M96_8,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-047500_M96_16,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-047900_M96_4,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-048200_M96_17,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-048300_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-048700_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-049100_M96_10,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-049400_M96_19,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-049500_M96_20,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-049800_M96_1,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-050100_M96_5,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-050400_M96_3,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-050600_M96_11,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-050700_M96_12,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-051000_M96_21,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-051300_M96_6,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-051600_M96_15,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-051800_M96_22,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-051900_M96_7,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-052200_M96_X02,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-052500_M96_X01,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-052800_M96_8,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-053000_M96_13,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-053100_M96_16,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-053600_M96_4,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-054100_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-054500_M96_14,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-054600_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-112900_M96_36,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-055100_M96_10,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-055600_M96_17,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-113400_M96_29,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M106,MV_A7-Weekday,MV_A7-Weekday-056000_M96_20,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-056100_M96_2,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-056600_M96_19,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-114000_M96_24,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-057100_M96_12,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-057500_M96_21,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-057600_M96_15,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-114600_M96_37,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-058100_M96_11,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-115200_M96_35,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-058600_M96_7,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-059000_M96_22,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-059100_M96_X02,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-059600_M96_16,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-060100_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-115800_M96_26,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M106,MV_A7-Weekday,MV_A7-Weekday-060500_M96_13,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-060700_M96_5,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-116400_M96_31,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-061200_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-061800_M96_17,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-117000_M96_28,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-062300_M96_2,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-062900_M96_19,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-063400_M96_4,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-063500_M96_20,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-064000_M96_11,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-117600_M96_27,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-064500_M96_7,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-065100_M96_21,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-065700_M96_3,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-066300_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-066500_M96_22,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-118200_M96_30,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-066900_M96_5,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-067500_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-068100_M96_17,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-068700_M96_2,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-069300_M96_19,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-069500_M96_24,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-118800_M96_29,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-069900_M96_4,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-070500_M96_23,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-071100_M96_6,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-071700_M96_21,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-072300_M96_3,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-072500_M96_7,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-119400_M96_32,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-072900_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-073500_M96_5,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-074100_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-120000_M96_37,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-074700_M96_10,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-075300_M96_16,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-075500_M96_13,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-075900_M96_4,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-076500_M96_24,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-077100_M96_23,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-077700_M96_6,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-078300_M96_21,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-078500_M96_26,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-078900_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-079500_M96_7,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-080100_M96_5,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-080500_M96_14,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-080600_M96_25,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-081200_M96_10,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-081700_M96_16,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-082300_M96_15,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-082500_M96_30,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-082800_M96_24,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-083400_M96_13,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-083900_M96_28,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-084500_M96_6,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-084500_M96_29,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-085000_M96_27,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-120800_M96_35,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-085600_M96_9,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-086100_M96_26,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-086500_M96_8,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-086500_M96_20,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-086900_M96_25,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-087300_M96_32,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-087700_M96_23,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-088100_M96_12,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-088500_M96_14,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-088500_M96_16,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-088800_M96_15,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-089100_M96_31,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-089400_M96_21,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-089700_M96_28,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-090000_M96_30,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-121600_M96_31,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-090300_M96_17,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-090500_M96_24,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-090600_M96_33,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-090900_M96_27,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-091300_M96_22,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-091700_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-092100_M96_29,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-092300_M96_26,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-092500_M96_8,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-092900_M96_11,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-093300_M96_19,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-093600_M96_35,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-093800_M96_32,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-094000_M96_20,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-094300_M96_12,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-094700_M96_23,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-095000_M96_14,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-095300_M96_31,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-095400_M96_15,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-095700_M96_16,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-096100_M96_21,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-096400_M96_28,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-096800_M96_17,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-096800_M96_30,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-097200_M96_33,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-097600_M96_27,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-098000_M96_24,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-098300_M96_22,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-098400_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-098800_M96_29,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-099200_M96_8,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-099500_M96_11,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-099600_M96_25,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-099900_M96_19,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-100200_M96_35,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-100500_M96_26,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-100700_M96_20,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-100800_M96_12,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-101100_M96_23,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-101400_M96_32,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-122400_M96_28,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-101800_M96_14,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-101900_M96_15,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-102200_M96_28,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-102600_M96_31,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-103000_M96_17,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-103100_M96_34,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-103400_M96_33,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-103800_M96_30,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-104200_M96_29,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-104600_M96_18,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-104600_M96_24,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-105000_M96_22,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-123200_M96_30,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-105400_M96_37,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-124000_M96_29,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-105900_M96_8,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-106100_M96_25,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-106300_M96_35,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-124800_M96_32,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-106800_M96_26,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-107200_M96_12,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-125800_M96_34,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-126800_M96_31,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-107700_M96_32,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-108000_M96_23,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-108300_M96_28,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-127800_M96_33,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-108900_M96_27,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-109500_M96_33,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-110000_M96_34,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-128800_M96_37,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-110100_M96_30,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-129800_M96_32,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-110700_M96_29,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-130800_M96_34,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-111300_M96_24,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-111900_M96_37,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-112500_M96_35,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-132000_M96_36,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M106,MV_A7-Weekday,MV_A7-Weekday-113000_M96_25,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-113100_M96_26,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-113700_M96_31,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-133200_M96_33,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-114300_M96_28,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-114900_M96_27,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-115500_M96_30,EAST SIDE 1 AV CROSSTOWN,0,M960072
M106,MV_A7-Weekday,MV_A7-Weekday-116000_M96_36,E. HARLEM FDR DR CROSSTOWN,0,M1060028
M96,MV_A7-Weekday,MV_A7-Weekday-116100_M96_29,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-134400_M96_37,WEST SIDE WEST END AV CROSSTOWN,1,M960076
M96,MV_A7-Weekday,MV_A7-Weekday-116900_M96_34,EAST SIDE 1 AV CROSSTOWN,0,M960072
M96,MV_A7-Weekday,MV_A7-Weekday-117700_M96_37,EAST SIDE 1 AV CROSSTOWN,0,M960072
